Series ID,Year,Period,Value,Description
LNS13008396,1982,12,3939,Unemployed for Less than 5 weeks
LNS13008396,1983,1,3654,Unemployed for Less than 5 weeks
LNS13008396,1983,2,3717,Unemployed for Less than 5 weeks
LNS13008396,1983,3,3502,Unemployed for Less than 5 weeks
LNS13008396,1983,4,3539,Unemployed for Less than 5 weeks
LNS13008396,1983,5,3531,Unemployed for Less than 5 weeks
LNS13008396,1983,6,3686,Unemployed for Less than 5 weeks
LNS13008396,1983,7,3459,Unemployed for Less than 5 weeks
LNS13008396,1983,8,3632,Unemployed for Less than 5 weeks
LNS13008396,1983,10,3768,Unemployed for Less than 5 weeks
LNS13008396,1983,10,3491,Unemployed for Less than 5 weeks
LNS13008396,1983,11,3347,Unemployed for Less than 5 weeks
LNS13008396,1983,12,3455,Unemployed for Less than 5 weeks
LNS13008396,1984,1,3309,Unemployed for Less than 5 weeks
LNS13008396,1984,2,3327,Unemployed for Less than 5 weeks
LNS13008396,1984,3,3335,Unemployed for Less than 5 weeks
LNS13008396,1984,4,3362,Unemployed for Less than 5 weeks
LNS13008396,1984,5,3167,Unemployed for Less than 5 weeks
LNS13008396,1984,6,3261,Unemployed for Less than 5 weeks
LNS13008396,1984,7,3392,Unemployed for Less than 5 weeks
LNS13008396,1984,8,3567,Unemployed for Less than 5 weeks
LNS13008396,1984,10,3325,Unemployed for Less than 5 weeks
LNS13008396,1984,10,3423,Unemployed for Less than 5 weeks
LNS13008396,1984,11,3392,Unemployed for Less than 5 weeks
LNS13008396,1984,12,3371,Unemployed for Less than 5 weeks
LNS13008396,1985,1,3667,Unemployed for Less than 5 weeks
LNS13008396,1985,2,3471,Unemployed for Less than 5 weeks
LNS13008396,1985,3,3519,Unemployed for Less than 5 weeks
LNS13008396,1985,4,3499,Unemployed for Less than 5 weeks
LNS13008396,1985,5,3503,Unemployed for Less than 5 weeks
LNS13008396,1985,6,3538,Unemployed for Less than 5 weeks
LNS13008396,1985,7,3555,Unemployed for Less than 5 weeks
LNS13008396,1985,8,3439,Unemployed for Less than 5 weeks
LNS13008396,1985,10,3494,Unemployed for Less than 5 weeks
LNS13008396,1985,10,3424,Unemployed for Less than 5 weeks
LNS13008396,1985,11,3463,Unemployed for Less than 5 weeks
LNS13008396,1985,12,3393,Unemployed for Less than 5 weeks
LNS13008396,1986,1,3333,Unemployed for Less than 5 weeks
LNS13008396,1986,2,3516,Unemployed for Less than 5 weeks
LNS13008396,1986,3,3540,Unemployed for Less than 5 weeks
LNS13008396,1986,4,3598,Unemployed for Less than 5 weeks
LNS13008396,1986,5,3586,Unemployed for Less than 5 weeks
LNS13008396,1986,6,3489,Unemployed for Less than 5 weeks
LNS13008396,1986,7,3446,Unemployed for Less than 5 weeks
LNS13008396,1986,8,3439,Unemployed for Less than 5 weeks
LNS13008396,1986,10,3405,Unemployed for Less than 5 weeks
LNS13008396,1986,10,3416,Unemployed for Less than 5 weeks
LNS13008396,1986,11,3343,Unemployed for Less than 5 weeks
LNS13008396,1986,12,3297,Unemployed for Less than 5 weeks
LNS13008396,1987,1,3390,Unemployed for Less than 5 weeks
LNS13008396,1987,2,3323,Unemployed for Less than 5 weeks
LNS13008396,1987,3,3386,Unemployed for Less than 5 weeks
LNS13008396,1987,4,3162,Unemployed for Less than 5 weeks
LNS13008396,1987,5,3315,Unemployed for Less than 5 weeks
LNS13008396,1987,6,3167,Unemployed for Less than 5 weeks
LNS13008396,1987,7,3217,Unemployed for Less than 5 weeks
LNS13008396,1987,8,3191,Unemployed for Less than 5 weeks
LNS13008396,1987,10,3224,Unemployed for Less than 5 weeks
LNS13008396,1987,10,3241,Unemployed for Less than 5 weeks
LNS13008396,1987,11,3172,Unemployed for Less than 5 weeks
LNS13008396,1987,12,3178,Unemployed for Less than 5 weeks
LNS13008396,1988,1,3086,Unemployed for Less than 5 weeks
LNS13008396,1988,2,3057,Unemployed for Less than 5 weeks
LNS13008396,1988,3,3042,Unemployed for Less than 5 weeks
LNS13008396,1988,4,3107,Unemployed for Less than 5 weeks
LNS13008396,1988,5,3095,Unemployed for Less than 5 weeks
LNS13008396,1988,6,3101,Unemployed for Less than 5 weeks
LNS13008396,1988,7,2998,Unemployed for Less than 5 weeks
LNS13008396,1988,8,3172,Unemployed for Less than 5 weeks
LNS13008396,1988,10,3152,Unemployed for Less than 5 weeks
LNS13008396,1988,10,3106,Unemployed for Less than 5 weeks
LNS13008396,1988,11,3097,Unemployed for Less than 5 weeks
LNS13008396,1988,12,2972,Unemployed for Less than 5 weeks
LNS13008396,1989,1,3146,Unemployed for Less than 5 weeks
LNS13008396,1989,2,3194,Unemployed for Less than 5 weeks
LNS13008396,1989,3,3042,Unemployed for Less than 5 weeks
LNS13008396,1989,4,3110,Unemployed for Less than 5 weeks
LNS13008396,1989,5,3052,Unemployed for Less than 5 weeks
LNS13008396,1989,6,3303,Unemployed for Less than 5 weeks
LNS13008396,1989,7,3173,Unemployed for Less than 5 weeks
LNS13008396,1989,8,3090,Unemployed for Less than 5 weeks
LNS13008396,1989,10,3214,Unemployed for Less than 5 weeks
LNS13008396,1989,10,3218,Unemployed for Less than 5 weeks
LNS13008396,1989,11,3247,Unemployed for Less than 5 weeks
LNS13008396,1989,12,3275,Unemployed for Less than 5 weeks
LNS13008396,1990,1,3189,Unemployed for Less than 5 weeks
LNS13008396,1990,2,3223,Unemployed for Less than 5 weeks
LNS13008396,1990,3,3206,Unemployed for Less than 5 weeks
LNS13008396,1990,4,3269,Unemployed for Less than 5 weeks
LNS13008396,1990,5,3117,Unemployed for Less than 5 weeks
LNS13008396,1990,6,3151,Unemployed for Less than 5 weeks
LNS13008396,1990,7,3221,Unemployed for Less than 5 weeks
LNS13008396,1990,8,3320,Unemployed for Less than 5 weeks
LNS13008396,1990,10,3280,Unemployed for Less than 5 weeks
LNS13008396,1990,10,3347,Unemployed for Less than 5 weeks
LNS13008396,1990,11,3442,Unemployed for Less than 5 weeks
LNS13008396,1990,12,3462,Unemployed for Less than 5 weeks
LNS13008396,1991,1,3470,Unemployed for Less than 5 weeks
LNS13008396,1991,2,3585,Unemployed for Less than 5 weeks
LNS13008396,1991,3,3539,Unemployed for Less than 5 weeks
LNS13008396,1991,4,3400,Unemployed for Less than 5 weeks
LNS13008396,1991,5,3621,Unemployed for Less than 5 weeks
LNS13008396,1991,6,3428,Unemployed for Less than 5 weeks
LNS13008396,1991,7,3422,Unemployed for Less than 5 weeks
LNS13008396,1991,8,3446,Unemployed for Less than 5 weeks
LNS13008396,1991,10,3478,Unemployed for Less than 5 weeks
LNS13008396,1991,10,3473,Unemployed for Less than 5 weeks
LNS13008396,1991,11,3460,Unemployed for Less than 5 weeks
LNS13008396,1991,12,3473,Unemployed for Less than 5 weeks
LNS13008396,1992,1,3398,Unemployed for Less than 5 weeks
LNS13008396,1992,2,3277,Unemployed for Less than 5 weeks
LNS13008396,1992,3,3412,Unemployed for Less than 5 weeks
LNS13008396,1992,4,3296,Unemployed for Less than 5 weeks
LNS13008396,1992,5,3417,Unemployed for Less than 5 weeks
LNS13008396,1992,6,3518,Unemployed for Less than 5 weeks
LNS13008396,1992,7,3438,Unemployed for Less than 5 weeks
LNS13008396,1992,8,3436,Unemployed for Less than 5 weeks
LNS13008396,1992,10,3428,Unemployed for Less than 5 weeks
LNS13008396,1992,10,3356,Unemployed for Less than 5 weeks
LNS13008396,1992,11,3317,Unemployed for Less than 5 weeks
LNS13008396,1992,12,3189,Unemployed for Less than 5 weeks
LNS13008396,1993,1,3299,Unemployed for Less than 5 weeks
LNS13008396,1993,2,3461,Unemployed for Less than 5 weeks
LNS13008396,1993,3,3260,Unemployed for Less than 5 weeks
LNS13008396,1993,4,3350,Unemployed for Less than 5 weeks
LNS13008396,1993,5,3363,Unemployed for Less than 5 weeks
LNS13008396,1993,6,3218,Unemployed for Less than 5 weeks
LNS13008396,1993,7,3292,Unemployed for Less than 5 weeks
LNS13008396,1993,8,3176,Unemployed for Less than 5 weeks
LNS13008396,1993,10,3127,Unemployed for Less than 5 weeks
LNS13008396,1993,10,3336,Unemployed for Less than 5 weeks
LNS13008396,1993,11,3087,Unemployed for Less than 5 weeks
LNS13008396,1993,12,3246,Unemployed for Less than 5 weeks
LNS13008396,1994,1,3184,Unemployed for Less than 5 weeks
LNS13008396,1994,2,2652,Unemployed for Less than 5 weeks
LNS13008396,1994,3,2789,Unemployed for Less than 5 weeks
LNS13008396,1994,4,2842,Unemployed for Less than 5 weeks
LNS13008396,1994,5,2652,Unemployed for Less than 5 weeks
LNS13008396,1994,6,2757,Unemployed for Less than 5 weeks
LNS13008396,1994,7,2820,Unemployed for Less than 5 weeks
LNS13008396,1994,8,2671,Unemployed for Less than 5 weeks
LNS13008396,1994,10,2671,Unemployed for Less than 5 weeks
LNS13008396,1994,10,2424,Unemployed for Less than 5 weeks
LNS13008396,1994,11,2619,Unemployed for Less than 5 weeks
LNS13008396,1994,12,2581,Unemployed for Less than 5 weeks
LNS13008396,1995,1,2764,Unemployed for Less than 5 weeks
LNS13008396,1995,2,2578,Unemployed for Less than 5 weeks
LNS13008396,1995,3,2572,Unemployed for Less than 5 weeks
LNS13008396,1995,4,2730,Unemployed for Less than 5 weeks
LNS13008396,1995,5,2603,Unemployed for Less than 5 weeks
LNS13008396,1995,6,2744,Unemployed for Less than 5 weeks
LNS13008396,1995,7,2627,Unemployed for Less than 5 weeks
LNS13008396,1995,8,2732,Unemployed for Less than 5 weeks
LNS13008396,1995,10,2857,Unemployed for Less than 5 weeks
LNS13008396,1995,10,2725,Unemployed for Less than 5 weeks
LNS13008396,1995,11,2812,Unemployed for Less than 5 weeks
LNS13008396,1995,12,2662,Unemployed for Less than 5 weeks
LNS13008396,1996,1,2725,Unemployed for Less than 5 weeks
LNS13008396,1996,2,2713,Unemployed for Less than 5 weeks
LNS13008396,1996,3,2594,Unemployed for Less than 5 weeks
LNS13008396,1996,4,2530,Unemployed for Less than 5 weeks
LNS13008396,1996,5,2765,Unemployed for Less than 5 weeks
LNS13008396,1996,6,2552,Unemployed for Less than 5 weeks
LNS13008396,1996,7,2672,Unemployed for Less than 5 weeks
LNS13008396,1996,8,2496,Unemployed for Less than 5 weeks
LNS13008396,1996,10,2525,Unemployed for Less than 5 weeks
LNS13008396,1996,10,2477,Unemployed for Less than 5 weeks
LNS13008396,1996,11,2920,Unemployed for Less than 5 weeks
LNS13008396,1996,12,2621,Unemployed for Less than 5 weeks
LNS13008396,1997,1,2758,Unemployed for Less than 5 weeks
LNS13008396,1997,2,2549,Unemployed for Less than 5 weeks
LNS13008396,1997,3,2602,Unemployed for Less than 5 weeks
LNS13008396,1997,4,2439,Unemployed for Less than 5 weeks
LNS13008396,1997,5,2527,Unemployed for Less than 5 weeks
LNS13008396,1997,6,2562,Unemployed for Less than 5 weeks
LNS13008396,1997,7,2402,Unemployed for Less than 5 weeks
LNS13008396,1997,8,2525,Unemployed for Less than 5 weeks
LNS13008396,1997,10,2474,Unemployed for Less than 5 weeks
LNS13008396,1997,10,2566,Unemployed for Less than 5 weeks
LNS13008396,1997,11,2479,Unemployed for Less than 5 weeks
LNS13008396,1997,12,2534,Unemployed for Less than 5 weeks
LNS13008396,1998,1,2587,Unemployed for Less than 5 weeks
LNS13008396,1998,2,2572,Unemployed for Less than 5 weeks
LNS13008396,1998,3,2789,Unemployed for Less than 5 weeks
LNS13008396,1998,4,2628,Unemployed for Less than 5 weeks
LNS13008396,1998,5,2641,Unemployed for Less than 5 weeks
LNS13008396,1998,6,2546,Unemployed for Less than 5 weeks
LNS13008396,1998,7,2593,Unemployed for Less than 5 weeks
LNS13008396,1998,8,2597,Unemployed for Less than 5 weeks
LNS13008396,1998,10,2624,Unemployed for Less than 5 weeks
LNS13008396,1998,10,2823,Unemployed for Less than 5 weeks
LNS13008396,1998,11,2510,Unemployed for Less than 5 weeks
LNS13008396,1998,12,2587,Unemployed for Less than 5 weeks
LNS13008396,1999,1,2462,Unemployed for Less than 5 weeks
LNS13008396,1999,2,2566,Unemployed for Less than 5 weeks
LNS13008396,1999,3,2473,Unemployed for Less than 5 weeks
LNS13008396,1999,4,2781,Unemployed for Less than 5 weeks
LNS13008396,1999,5,2511,Unemployed for Less than 5 weeks
LNS13008396,1999,6,2521,Unemployed for Less than 5 weeks
LNS13008396,1999,7,2643,Unemployed for Less than 5 weeks
LNS13008396,1999,8,2546,Unemployed for Less than 5 weeks
LNS13008396,1999,10,2611,Unemployed for Less than 5 weeks
LNS13008396,1999,10,2536,Unemployed for Less than 5 weeks
LNS13008396,1999,11,2562,Unemployed for Less than 5 weeks
LNS13008396,1999,12,2642,Unemployed for Less than 5 weeks
LNS13008396,2000,1,2541,Unemployed for Less than 5 weeks
LNS13008396,2000,2,2604,Unemployed for Less than 5 weeks
LNS13008396,2000,3,2780,Unemployed for Less than 5 weeks
LNS13008396,2000,4,2510,Unemployed for Less than 5 weeks
LNS13008396,2000,5,2564,Unemployed for Less than 5 weeks
LNS13008396,2000,6,2579,Unemployed for Less than 5 weeks
LNS13008396,2000,7,2498,Unemployed for Less than 5 weeks
LNS13008396,2000,8,2550,Unemployed for Less than 5 weeks
LNS13008396,2000,10,2571,Unemployed for Less than 5 weeks
LNS13008396,2000,10,2497,Unemployed for Less than 5 weeks
LNS13008396,2000,11,2512,Unemployed for Less than 5 weeks
LNS13008396,2000,12,2477,Unemployed for Less than 5 weeks
LNS13008396,2001,1,2648,Unemployed for Less than 5 weeks
LNS13008396,2001,2,2851,Unemployed for Less than 5 weeks
LNS13008396,2001,3,2681,Unemployed for Less than 5 weeks
LNS13008396,2001,4,2972,Unemployed for Less than 5 weeks
LNS13008396,2001,5,2701,Unemployed for Less than 5 weeks
LNS13008396,2001,6,2808,Unemployed for Less than 5 weeks
LNS13008396,2001,7,2642,Unemployed for Less than 5 weeks
LNS13008396,2001,8,2966,Unemployed for Less than 5 weeks
LNS13008396,2001,10,2837,Unemployed for Less than 5 weeks
LNS13008396,2001,10,3111,Unemployed for Less than 5 weeks
LNS13008396,2001,11,3090,Unemployed for Less than 5 weeks
LNS13008396,2001,12,3037,Unemployed for Less than 5 weeks
LNS13008396,2002,1,3044,Unemployed for Less than 5 weeks
LNS13008396,2002,2,2984,Unemployed for Less than 5 weeks
LNS13008396,2002,3,3074,Unemployed for Less than 5 weeks
LNS13008396,2002,4,2932,Unemployed for Less than 5 weeks
LNS13008396,2002,5,2843,Unemployed for Less than 5 weeks
LNS13008396,2002,6,2711,Unemployed for Less than 5 weeks
LNS13008396,2002,7,2891,Unemployed for Less than 5 weeks
LNS13008396,2002,8,2927,Unemployed for Less than 5 weeks
LNS13008396,2002,10,2772,Unemployed for Less than 5 weeks
LNS13008396,2002,10,2765,Unemployed for Less than 5 weeks
LNS13008396,2002,11,2950,Unemployed for Less than 5 weeks
LNS13008396,2002,12,2838,Unemployed for Less than 5 weeks
LNS13008396,2003,1,2856,Unemployed for Less than 5 weeks
LNS13008396,2003,2,2798,Unemployed for Less than 5 weeks
LNS13008396,2003,3,2831,Unemployed for Less than 5 weeks
LNS13008396,2003,4,2794,Unemployed for Less than 5 weeks
LNS13008396,2003,5,2988,Unemployed for Less than 5 weeks
LNS13008396,2003,6,2906,Unemployed for Less than 5 weeks
LNS13008396,2003,7,2720,Unemployed for Less than 5 weeks
LNS13008396,2003,8,2801,Unemployed for Less than 5 weeks
LNS13008396,2003,10,2704,Unemployed for Less than 5 weeks
LNS13008396,2003,10,2710,Unemployed for Less than 5 weeks
LNS13008396,2003,11,2656,Unemployed for Less than 5 weeks
LNS13008396,2003,12,2554,Unemployed for Less than 5 weeks
LNS13008396,2004,1,2685,Unemployed for Less than 5 weeks
LNS13008396,2004,2,2425,Unemployed for Less than 5 weeks
LNS13008396,2004,3,2637,Unemployed for Less than 5 weeks
LNS13008396,2004,4,2780,Unemployed for Less than 5 weeks
LNS13008396,2004,5,2723,Unemployed for Less than 5 weeks
LNS13008396,2004,6,2677,Unemployed for Less than 5 weeks
LNS13008396,2004,7,2820,Unemployed for Less than 5 weeks
LNS13008396,2004,8,2660,Unemployed for Less than 5 weeks
LNS13008396,2004,10,2758,Unemployed for Less than 5 weeks
LNS13008396,2004,10,2732,Unemployed for Less than 5 weeks
LNS13008396,2004,11,2638,Unemployed for Less than 5 weeks
LNS13008396,2004,12,2768,Unemployed for Less than 5 weeks
LNS13008396,2005,1,2635,Unemployed for Less than 5 weeks
LNS13008396,2005,2,2749,Unemployed for Less than 5 weeks
LNS13008396,2005,3,2483,Unemployed for Less than 5 weeks
LNS13008396,2005,4,2688,Unemployed for Less than 5 weeks
LNS13008396,2005,5,2754,Unemployed for Less than 5 weeks
LNS13008396,2005,6,2659,Unemployed for Less than 5 weeks
LNS13008396,2005,7,2568,Unemployed for Less than 5 weeks
LNS13008396,2005,8,2570,Unemployed for Less than 5 weeks
LNS13008396,2005,10,2763,Unemployed for Less than 5 weeks
LNS13008396,2005,10,2719,Unemployed for Less than 5 weeks
LNS13008396,2005,11,2823,Unemployed for Less than 5 weeks
LNS13008396,2005,12,2588,Unemployed for Less than 5 weeks
LNS13008396,2006,1,2527,Unemployed for Less than 5 weeks
LNS13008396,2006,2,2577,Unemployed for Less than 5 weeks
LNS13008396,2006,3,2659,Unemployed for Less than 5 weeks
LNS13008396,2006,4,2665,Unemployed for Less than 5 weeks
LNS13008396,2006,5,2545,Unemployed for Less than 5 weeks
LNS13008396,2006,6,2705,Unemployed for Less than 5 weeks
LNS13008396,2006,7,2721,Unemployed for Less than 5 weeks
LNS13008396,2006,8,2603,Unemployed for Less than 5 weeks
LNS13008396,2006,10,2608,Unemployed for Less than 5 weeks
LNS13008396,2006,10,2616,Unemployed for Less than 5 weeks
LNS13008396,2006,11,2511,Unemployed for Less than 5 weeks
LNS13008396,2006,12,2596,Unemployed for Less than 5 weeks
LNS13008396,2007,1,2561,Unemployed for Less than 5 weeks
LNS13008396,2007,2,2574,Unemployed for Less than 5 weeks
LNS13008396,2007,3,2307,Unemployed for Less than 5 weeks
LNS13008396,2007,4,2456,Unemployed for Less than 5 weeks
LNS13008396,2007,5,2464,Unemployed for Less than 5 weeks
LNS13008396,2007,6,2551,Unemployed for Less than 5 weeks
LNS13008396,2007,7,2502,Unemployed for Less than 5 weeks
LNS13008396,2007,8,2614,Unemployed for Less than 5 weeks
LNS13008396,2007,10,2557,Unemployed for Less than 5 weeks
LNS13008396,2007,10,2545,Unemployed for Less than 5 weeks
LNS13008396,2007,11,2645,Unemployed for Less than 5 weeks
LNS13008396,2007,12,2718,Unemployed for Less than 5 weeks
LNS13008396,2008,1,2554,Unemployed for Less than 5 weeks
LNS13008396,2008,2,2653,Unemployed for Less than 5 weeks
LNS13008396,2008,3,2823,Unemployed for Less than 5 weeks
LNS13008396,2008,4,2493,Unemployed for Less than 5 weeks
LNS13008396,2008,5,3278,Unemployed for Less than 5 weeks
LNS13008396,2008,6,2753,Unemployed for Less than 5 weeks
LNS13008396,2008,7,2854,Unemployed for Less than 5 weeks
LNS13008396,2008,8,3256,Unemployed for Less than 5 weeks
LNS13008396,2008,10,2848,Unemployed for Less than 5 weeks
LNS13008396,2008,10,3170,Unemployed for Less than 5 weeks
LNS13008396,2008,11,3335,Unemployed for Less than 5 weeks
LNS13008396,2008,12,3255,Unemployed for Less than 5 weeks
LNS13008396,2009,1,3524,Unemployed for Less than 5 weeks
LNS13008396,2009,2,3450,Unemployed for Less than 5 weeks
LNS13008396,2009,3,3465,Unemployed for Less than 5 weeks
LNS13008396,2009,4,3338,Unemployed for Less than 5 weeks
LNS13008396,2009,5,3246,Unemployed for Less than 5 weeks
LNS13008396,2009,6,3114,Unemployed for Less than 5 weeks
LNS13008396,2009,7,3137,Unemployed for Less than 5 weeks
LNS13008396,2009,8,2940,Unemployed for Less than 5 weeks
LNS13008396,2009,10,2841,Unemployed for Less than 5 weeks
LNS13008396,2009,10,3223,Unemployed for Less than 5 weeks
LNS13008396,2009,11,2816,Unemployed for Less than 5 weeks
LNS13008396,2009,12,2879,Unemployed for Less than 5 weeks
LNS13008396,2010,1,2921,Unemployed for Less than 5 weeks
LNS13008396,2010,2,2807,Unemployed for Less than 5 weeks
LNS13008396,2010,3,2769,Unemployed for Less than 5 weeks
LNS13008396,2010,4,2725,Unemployed for Less than 5 weeks
LNS13008396,2010,5,2773,Unemployed for Less than 5 weeks
LNS13008396,2010,6,2683,Unemployed for Less than 5 weeks
LNS13008396,2010,7,2806,Unemployed for Less than 5 weeks
LNS13008396,2010,8,2671,Unemployed for Less than 5 weeks
LNS13008396,2010,10,2819,Unemployed for Less than 5 weeks
LNS13008396,2010,10,2655,Unemployed for Less than 5 weeks
LNS13008396,2010,11,2912,Unemployed for Less than 5 weeks
LNS13008396,2010,12,2693,Unemployed for Less than 5 weeks
LNS13008396,2011,1,2686,Unemployed for Less than 5 weeks
LNS13008396,2011,2,2469,Unemployed for Less than 5 weeks
LNS13008396,2011,3,2535,Unemployed for Less than 5 weeks
LNS13008396,2011,4,2787,Unemployed for Less than 5 weeks
LNS13008396,2011,5,2668,Unemployed for Less than 5 weeks
LNS13008396,2011,6,2933,Unemployed for Less than 5 weeks
LNS13008396,2011,7,2632,Unemployed for Less than 5 weeks
LNS13008396,2011,8,2650,Unemployed for Less than 5 weeks
LNS13008396,2011,10,2754,Unemployed for Less than 5 weeks
LNS13008396,2011,10,2668,Unemployed for Less than 5 weeks
LNS13008396,2011,11,2556,Unemployed for Less than 5 weeks
LNS13008396,2011,12,2678,Unemployed for Less than 5 weeks
LNS13008396,2012,1,2473,Unemployed for Less than 5 weeks
LNS13008396,2012,2,2608,Unemployed for Less than 5 weeks
LNS13008396,2012,3,2705,Unemployed for Less than 5 weeks
LNS13008396,2012,4,2624,Unemployed for Less than 5 weeks
LNS13008396,2012,5,2548,Unemployed for Less than 5 weeks
LNS13008396,2012,6,2747,Unemployed for Less than 5 weeks
LNS13008396,2012,7,2662,Unemployed for Less than 5 weeks
LNS13008396,2012,8,2807,Unemployed for Less than 5 weeks
LNS13008396,2012,10,2539,Unemployed for Less than 5 weeks
LNS13008396,2012,10,2634,Unemployed for Less than 5 weeks
LNS13008396,2012,11,2622,Unemployed for Less than 5 weeks
LNS13008396,2012,12,2746,Unemployed for Less than 5 weeks
LNS13008396,2013,1,2772,Unemployed for Less than 5 weeks
LNS13008396,2013,2,2710,Unemployed for Less than 5 weeks
LNS13008396,2013,3,2466,Unemployed for Less than 5 weeks
LNS13008396,2013,4,2491,Unemployed for Less than 5 weeks
LNS13008396,2013,5,2658,Unemployed for Less than 5 weeks
LNS13008396,2013,6,2683,Unemployed for Less than 5 weeks
LNS13008396,2013,7,2478,Unemployed for Less than 5 weeks
LNS13008396,2013,8,2508,Unemployed for Less than 5 weeks
LNS13008396,2013,10,2612,Unemployed for Less than 5 weeks
LNS13008396,2013,10,2819,Unemployed for Less than 5 weeks
LNS13008396,2013,11,2414,Unemployed for Less than 5 weeks
LNS13008396,2013,12,2323,Unemployed for Less than 5 weeks
LNS13008396,2014,1,2467,Unemployed for Less than 5 weeks
LNS13008396,2014,2,2386,Unemployed for Less than 5 weeks
LNS13008396,2014,3,2453,Unemployed for Less than 5 weeks
LNS13008396,2014,4,2427,Unemployed for Less than 5 weeks
LNS13008396,2014,5,2548,Unemployed for Less than 5 weeks
LNS13008396,2014,6,2434,Unemployed for Less than 5 weeks
LNS13008396,2014,7,2540,Unemployed for Less than 5 weeks
LNS13008396,2014,8,2656,Unemployed for Less than 5 weeks
LNS13008396,2014,10,2377,Unemployed for Less than 5 weeks
LNS13008396,2014,10,2481,Unemployed for Less than 5 weeks
LNS13008396,2014,11,2494,Unemployed for Less than 5 weeks
LNS13008396,2014,12,2371,Unemployed for Less than 5 weeks
LNS13008396,2015,1,2390,Unemployed for Less than 5 weeks
LNS13008396,2015,2,2432,Unemployed for Less than 5 weeks
LNS13008396,2015,3,2488,Unemployed for Less than 5 weeks
LNS13008396,2015,4,2707,Unemployed for Less than 5 weeks
LNS13008396,2015,5,2397,Unemployed for Less than 5 weeks
LNS13008396,2015,6,2347,Unemployed for Less than 5 weeks
LNS13008396,2015,7,2471,Unemployed for Less than 5 weeks
LNS13008396,2015,8,2106,Unemployed for Less than 5 weeks
LNS13008396,2015,10,2373,Unemployed for Less than 5 weeks
LNS13008396,2015,10,2339,Unemployed for Less than 5 weeks
LNS13008396,2015,11,2412,Unemployed for Less than 5 weeks
LNS13008396,2015,12,2405,Unemployed for Less than 5 weeks
LNS13008396,2016,1,2249,Unemployed for Less than 5 weeks
LNS13008516,1948,1,311,Unemployed for 15 Weeks & over
LNS13008516,1948,2,283,Unemployed for 15 Weeks & over
LNS13008516,1948,3,292,Unemployed for 15 Weeks & over
LNS13008516,1948,4,324,Unemployed for 15 Weeks & over
LNS13008516,1948,5,329,Unemployed for 15 Weeks & over
LNS13008516,1948,6,322,Unemployed for 15 Weeks & over
LNS13008516,1948,7,295,Unemployed for 15 Weeks & over
LNS13008516,1948,8,332,Unemployed for 15 Weeks & over
LNS13008516,1948,10,298,Unemployed for 15 Weeks & over
LNS13008516,1948,10,324,Unemployed for 15 Weeks & over
LNS13008516,1948,11,282,Unemployed for 15 Weeks & over
LNS13008516,1948,12,305,Unemployed for 15 Weeks & over
LNS13008516,1949,1,315,Unemployed for 15 Weeks & over
LNS13008516,1949,2,374,Unemployed for 15 Weeks & over
LNS13008516,1949,3,414,Unemployed for 15 Weeks & over
LNS13008516,1949,4,483,Unemployed for 15 Weeks & over
LNS13008516,1949,5,602,Unemployed for 15 Weeks & over
LNS13008516,1949,6,705,Unemployed for 15 Weeks & over
LNS13008516,1949,7,848,Unemployed for 15 Weeks & over
LNS13008516,1949,8,917,Unemployed for 15 Weeks & over
LNS13008516,1949,10,973,Unemployed for 15 Weeks & over
LNS13008516,1949,10,1000,Unemployed for 15 Weeks & over
LNS13008516,1949,11,1056,Unemployed for 15 Weeks & over
LNS13008516,1949,12,961,Unemployed for 15 Weeks & over
LNS13008516,1950,1,947,Unemployed for 15 Weeks & over
LNS13008516,1950,2,947,Unemployed for 15 Weeks & over
LNS13008516,1950,3,912,Unemployed for 15 Weeks & over
LNS13008516,1950,4,920,Unemployed for 15 Weeks & over
LNS13008516,1950,5,890,Unemployed for 15 Weeks & over
LNS13008516,1950,6,868,Unemployed for 15 Weeks & over
LNS13008516,1950,7,769,Unemployed for 15 Weeks & over
LNS13008516,1950,8,633,Unemployed for 15 Weeks & over
LNS13008516,1950,10,648,Unemployed for 15 Weeks & over
LNS13008516,1950,10,545,Unemployed for 15 Weeks & over
LNS13008516,1950,11,507,Unemployed for 15 Weeks & over
LNS13008516,1950,12,482,Unemployed for 15 Weeks & over
LNS13008516,1951,1,438,Unemployed for 15 Weeks & over
LNS13008516,1951,2,386,Unemployed for 15 Weeks & over
LNS13008516,1951,3,355,Unemployed for 15 Weeks & over
LNS13008516,1951,4,294,Unemployed for 15 Weeks & over
LNS13008516,1951,5,269,Unemployed for 15 Weeks & over
LNS13008516,1951,6,258,Unemployed for 15 Weeks & over
LNS13008516,1951,7,260,Unemployed for 15 Weeks & over
LNS13008516,1951,8,249,Unemployed for 15 Weeks & over
LNS13008516,1951,10,223,Unemployed for 15 Weeks & over
LNS13008516,1951,10,269,Unemployed for 15 Weeks & over
LNS13008516,1951,11,316,Unemployed for 15 Weeks & over
LNS13008516,1951,12,269,Unemployed for 15 Weeks & over
LNS13008516,1952,1,282,Unemployed for 15 Weeks & over
LNS13008516,1952,2,248,Unemployed for 15 Weeks & over
LNS13008516,1952,3,234,Unemployed for 15 Weeks & over
LNS13008516,1952,4,242,Unemployed for 15 Weeks & over
LNS13008516,1952,5,219,Unemployed for 15 Weeks & over
LNS13008516,1952,6,210,Unemployed for 15 Weeks & over
